id,followers,genres,name,popularity
3AqgxCUHPyEpbIHwQlZ2xI,400.0,[],Amana Melomè,8
2b8iOt6EdLf25BLwpMSaJT,480.0,[],"Kash Villanz,Kajen Villanz",6
3UL5lNkFf6OkXoX3Pv4kVI,166.0,['malaysian tamil pop'],"Vicanes Jay,Yashini Devi",2
2tV0zmqMaSOGZXUUFxOm5O,263.0,['malaysian tamil pop'],Shaman,4
2hyEEOFcZYggBxc1Xjei6M,114.0,[],Mali RAP Dragon,4
6oO2FrYz8mWQd8dihFXCqt,409.0,[],NF MAMA,6
0j5WKnkxqeLWSJCXZomD27,730.0,['rap malien'],Cvsha,12
5n2yYHxHVV3xxmFwRTKpLs,342.0,[],Baleme,10
2Z9EdZh3k8DXhdgZcRunO5,834.0,[],Tal B,11
5KK4O1sFF8gUNyCFAuR0Hl,1181.0,['rap malien'],2BTO King,11
0cpTIqG2FubvcY6QQvR9B6,1108.0,['rap malien'],Viebou Loup,7
6st8y4cVb5yh7zRMdK6gp9,964.0,['rap malien'],Abba Wayne,12
0WwcEcQwdJnwqm6GA4RoAY,904.0,['rap malien'],Titiden Lil Iba,8
516vP1nMjzCll5aCtDOyON,3.0,[],Lunch Buddy Program,0
2Gz9j3B6K7qzq1BlKEyfLE,4.0,[],Ensemble Quentin Le Jeune,0
4W7fybGLLQTRsfMRcsd9HW,14.0,[],St. Petersburg Orchestra 'Opera',0
77rTj19wN9Ezi5v2OM8bEl,5.0,[],RTV Moscow,1
6RwiOFOLWyyKvIi5UhqZRy,84.0,['italian baroque'],Camilla de Rossi,1
5zyLmvRrAchgcliReB7HEh,4.0,[],Albert Hennige,1
7idRLrXRNB6kAICPeEdEVb,55.0,[],Lincoln Almada,7
5YgZai1ggjjfYvonnJhNSw,18.0,[],Josh Sklair,0
1y0BNnFd47BFRIl5rQMAGV,3.0,[],Jascha Datsko,0
7DJ7rCOUmZtERjJR4Tzkpe,21.0,[],Atrivm Mvsicæ de Madrid,4
4Pcd58Q0tR2mXsJuBAb8Pl,198.0,[],Carlos Mena,16
0uMwYi9iQKgihDPTC1KiHL,100.0,[],Katarzyna Dondalska,4
3aZELTOE1y8QjR9mO2Bt84,22.0,[],LPO,5
0HXlmPmQrSvcDAQxxGbHeU,60.0,[],Jerry Willard,3
0guL5wjj9gbG2AkmPeTICU,208.0,['classical guitar'],Vladimir Mikulka,15
1he1BT0n6FCx1GBAjaDXZY,79.0,['classical flute'],Mikael Helasvuo,8
1TRNKqSyVO5KJrAUXwPgjD,15.0,[],Vijay Ghimire feat. Priety Ghimire,5
3D08JlDF0VvJ23ujxjdRt3,197.0,[],MellowD,22
2yC22iFmcNBOfauIctRvPT,1612.0,[],Gaurav Chatterji,26
2j4kh4TmkG5eE7aQ5w8cR9,1493.0,[],Abhishekh Mishra,17
61jQmVfCgk04gNo28smvSa,97.0,[],Mega Men,1
1fFRFFdA2wGTTWmKyOAtYw,400.0,[],Lovebyte,5
5flO3kkX1dpNH0Uz5txa0f,69.0,[],The Pubes,0
4fctK9qCZ7RuXxSYkXFnS1,289.0,[],Gyamma,3
0pZh5d0KgkuZJAhdpRwW6G,8.0,[],Rein4cements,0
3ocM2ShYflYZN614gOEGbs,1524.0,[],Travis Malloy,17
6oITFrF25oweHxBZCtUnGt,120.0,[],Shiselon,0
